event_id,timestamp_us,duration_us,intensity,num_flows,application,condition,has_indicator,indicator_lead_time_us,indicator_type
5065,92993.72032474059,171.73149164999765,3.244837157548247,41,tensorflow,high_load,True,44.59431229741551,Connection
5066,53903.92769440919,225.66638642300214,3.278999362731388,22,tensorflow,high_load,True,79.42059488513254,Connection
5067,73907.31706267582,90.01186885105105,3.2150553785145575,120,tensorflow,high_load,False,0.0,
5068,94695.56966799976,341.65440232551947,3.859843603377248,23,tensorflow,high_load,True,37.30923744938334,SYN
5069,92402.94598699443,53.556293078015095,3.0878812182605966,28,tensorflow,high_load,True,47.59839483374788,Connection
5070,47402.58347276677,157.35311149046424,3.6649253438531377,73,tensorflow,high_load,True,47.6945328436784,Connection
5071,2477.1175633148346,52.96642775819072,3.3839757012567193,204,tensorflow,high_load,True,46.8161968870916,Connection
5072,88636.28596783218,89.0818349198127,3.5341922316775736,25,tensorflow,high_load,True,50.10580929618858,SYN
5073,58906.53382975013,238.59858998537206,3.3469278134686014,25,tensorflow,high_load,True,43.6661830619232,Connection
5074,59213.08513442986,144.7370719808772,3.328594406960968,12,tensorflow,high_load,True,47.78467945814397,SYN
5075,25390.180500621438,125.04672935445728,3.6862451602735984,32,tensorflow,high_load,True,70.03209899301544,Connection
5076,84460.78670432494,53.90157594647403,3.3025783801937987,66,tensorflow,high_load,True,46.66962568999961,Connection
5077,20350.803075795542,239.6011740613191,3.4098978355072194,27,tensorflow,high_load,True,45.95330888181635,Connection
5078,52888.05877655933,135.45282491019177,3.1290183802016243,59,tensorflow,high_load,True,52.66178570371091,Connection
5079,9069.342419333481,59.72528359245901,3.863068017473649,38,tensorflow,high_load,True,40.44760202487322,SYN
5080,31241.860722171932,327.35091597658374,3.4333701346376886,85,tensorflow,high_load,True,68.58505303850919,SYN
5081,80376.87832974049,499.43383722935295,3.3682966957177016,28,tensorflow,high_load,True,54.332750348112405,Connection
5082,54793.65161617328,329.9979307550447,3.931437702471385,1,tensorflow,high_load,False,0.0,
5083,53388.17248797403,160.28904578215884,3.0677459137579,89,tensorflow,high_load,True,45.59688575265521,SYN
5084,60390.419556047695,122.15476375482662,3.9097611299194543,24,tensorflow,high_load,True,61.555635353679705,SYN
5085,5275.0878380322,126.94552566896273,3.631509541198667,49,tensorflow,high_load,True,46.88641452363428,SYN
5086,41023.12336372254,105.91023871160418,3.364907301954571,74,tensorflow,high_load,True,57.48337523381983,Connection
5087,48496.07856533959,150.76466306103163,3.9587526011999152,76,tensorflow,high_load,True,49.20776096810803,SYN
5088,3013.9693177078984,264.6934681768128,3.619649219361353,42,tensorflow,high_load,False,0.0,
5089,31100.348630211814,134.97348425741157,3.8658503729593607,17,tensorflow,high_load,True,62.204921851088024,SYN
5090,6111.4362356462725,121.11132065114293,3.2788723895512617,33,tensorflow,high_load,True,53.283869663364264,Connection
5091,38697.32448181838,153.46575648876907,3.3193447613660845,21,tensorflow,high_load,True,64.53907010959054,SYN
5092,26525.006495663238,248.67335408441943,3.3101964640055033,63,tensorflow,high_load,True,30.856178071001153,SYN
5093,23548.129298649135,183.26919604887235,4.152044848983343,24,tensorflow,high_load,True,54.52343697192155,Connection
5094,11485.395849507597,99.86242841809309,3.1812981685461965,87,tensorflow,high_load,True,64.82618693444807,Connection
5095,70814.7995110612,74.22689892826692,3.3154000868093245,109,tensorflow,high_load,True,68.59995516859568,Connection
5096,48851.79328352986,104.04650111849537,3.679800105730886,63,tensorflow,high_load,True,28.906575574807125,SYN
5097,74603.33144297889,356.57630544048305,3.6599906520209453,73,tensorflow,high_load,True,37.15944388471003,SYN
5098,23449.155399649913,147.02988433029623,3.368041763583831,57,tensorflow,high_load,True,47.37458080946843,Connection
5099,26686.96474627552,53.53782342739513,3.8501090526418205,24,tensorflow,high_load,True,46.59074648780485,Connection
5100,16210.610971156091,350.64856834910233,3.4379896769532987,70,tensorflow,high_load,False,0.0,
5101,10375.435572967795,134.49227536474262,3.4720952977768933,77,tensorflow,high_load,True,30.228126173578445,Connection
5102,79466.19250543034,230.42420387815915,3.104155087957973,104,tensorflow,high_load,True,20.065537509458977,Connection
5103,86567.38823544446,463.7963768317564,3.286474735265366,9,tensorflow,high_load,True,61.28022207755881,Connection
5104,91395.57743886398,98.73941960201427,3.1508031607617566,81,tensorflow,high_load,True,30.379807482441297,Connection
5105,18359.10703044421,81.16560001739863,3.000840392986348,26,tensorflow,high_load,True,88.4395007472123,Connection
5106,63071.3670121113,146.40386934163257,3.4036504095528772,57,tensorflow,high_load,False,0.0,
5107,94739.80863470462,161.83757115916552,4.053260206679732,97,tensorflow,high_load,True,36.284467513061365,Connection
5108,62907.263286177076,115.3483311239066,3.1597503075988076,136,tensorflow,high_load,True,53.7350181951934,SYN
5109,81911.93788839986,125.6521201924384,3.2053974759742703,101,tensorflow,high_load,True,52.48305135959499,Connection
5110,47587.16964558656,166.5598084042713,3.8469610589577847,13,tensorflow,high_load,True,75.2322372823815,Connection
5111,36484.74936961272,81.86128716709743,3.2557044803780975,119,tensorflow,high_load,False,0.0,
5112,78786.42501977611,62.378506207086225,3.5389207223092436,55,tensorflow,high_load,False,0.0,
5113,23507.123290887987,49.13120825459217,3.2571336452606925,171,tensorflow,high_load,True,32.70398274493262,Connection
5114,38227.93637278078,88.54816792864534,3.093451101366738,70,tensorflow,high_load,False,0.0,
5115,83265.62263797327,282.66155772853244,3.0127135583983446,46,tensorflow,high_load,True,41.811731058084334,SYN
5116,55723.83178632652,358.6529486671656,3.068888329286963,101,tensorflow,high_load,True,58.57227226700452,Connection
5117,61430.10251792214,251.16844081327187,3.005388583818713,133,tensorflow,high_load,False,0.0,
5118,47927.84642629178,126.67009348079525,3.2255063812237506,39,tensorflow,high_load,True,45.781602447655885,Connection
5119,29537.187625899474,125.9076663730639,2.9223070926325,47,tensorflow,high_load,True,42.616012679909396,SYN
5120,85926.92700348403,151.85980431457824,2.9652140170301835,32,tensorflow,high_load,True,49.56969414853707,Connection
5121,1346.7572421449581,63.08873421564222,3.3432053335579974,50,tensorflow,high_load,True,51.98585831512294,Connection
5122,79752.17910497669,301.00607532622445,3.671987916849565,9,tensorflow,high_load,True,35.985727291975046,Connection
5123,13780.666978693378,392.5299664544978,3.6340805944720036,288,tensorflow,high_load,True,48.78930314154345,SYN
5124,12100.121668120233,145.8741701455084,2.9805669044809013,55,tensorflow,high_load,True,62.93167908740831,SYN
5125,62196.98359070045,171.47394057979565,3.4867671700613307,83,tensorflow,high_load,True,52.45681222403899,Connection
5126,19461.331067549283,77.40373733948515,4.14774742670502,21,tensorflow,high_load,True,47.55513620513427,SYN
5127,4099.93481596308,182.87527716300522,3.5415217174421927,43,tensorflow,high_load,True,67.45103308335185,SYN
5128,15789.22611080581,144.9152969474415,3.5971516711634255,73,tensorflow,high_load,True,55.86444954760694,Connection
5129,23041.157061902195,260.16285852586105,3.459134424359749,14,tensorflow,high_load,True,49.06938242426467,Connection
5130,1278.8894252088735,288.11554058055737,3.9897469689121063,25,tensorflow,high_load,True,88.85989776752633,Connection
5131,78186.22814993936,144.48641740039716,4.12771708670099,27,tensorflow,high_load,True,52.863064599233084,Connection
5132,93571.45460285334,198.70310002234226,3.5767662446978665,22,tensorflow,high_load,True,46.712869360577876,Connection
5133,50611.695484651595,62.61179755912573,3.2271892049867548,308,tensorflow,high_load,True,48.42644590897617,SYN
5134,8896.043378156794,89.87150036109304,3.0683270147754027,127,tensorflow,high_load,True,43.05004243695981,SYN
5135,68516.31221409004,157.80028005570878,3.598820236951541,56,tensorflow,high_load,False,0.0,
5136,52807.654656779094,63.82452928678995,3.0799822210327266,14,tensorflow,high_load,False,0.0,
5137,71891.65267317058,87.89324922965447,3.724029421628071,10,tensorflow,high_load,True,56.144881349887555,Connection
5138,38315.580876261345,176.86005958905034,3.4502732886095524,82,tensorflow,high_load,True,36.59424740313716,Connection
5139,83204.71375672783,89.56403866895474,3.8425590530851337,86,tensorflow,high_load,True,44.91802837702341,Connection
5140,25181.035045387933,113.0923359573182,3.300666791701029,52,tensorflow,high_load,True,60.23368236527356,Connection
5141,81157.89444508324,119.61596644382215,3.675227054130541,280,tensorflow,high_load,False,0.0,
5142,68268.93790961646,108.69838796117445,3.7741606710342057,58,tensorflow,high_load,True,63.45059000372525,SYN
5143,30582.521745841896,113.73089021783932,3.092751452193475,218,tensorflow,high_load,False,0.0,
5144,95850.60696191365,737.4383822088371,3.56314373715083,38,tensorflow,high_load,True,71.52865185161284,Connection
5145,73778.58893529982,209.25371877629885,3.3469906533982794,16,tensorflow,high_load,True,52.660442552385284,SYN
5146,26523.29540800178,167.19234991288903,3.463022290748295,34,tensorflow,high_load,True,41.4188043324059,SYN
5147,38524.65406772353,147.08720697003807,3.5195097831439535,148,tensorflow,high_load,True,36.52990611299289,Connection
5148,43207.78192485024,205.49436452642203,3.2550512352246046,30,tensorflow,high_load,True,25.644454512867252,Connection
5149,59432.411228621626,63.83885456989877,3.8873869156784973,27,tensorflow,high_load,True,46.69762791577363,SYN
5150,48321.45218729037,201.94798192657166,3.22734395003618,78,tensorflow,high_load,False,0.0,
5151,24788.631398406247,87.40468368161775,3.4507991246136056,83,tensorflow,high_load,False,0.0,
5152,97136.38581345255,187.63195535402684,3.3734671063711166,31,tensorflow,high_load,True,37.726064903124595,SYN
5153,63221.89682471079,306.56838341504834,3.425193025833121,55,tensorflow,high_load,True,44.468925282759805,SYN
5154,70137.48988181361,165.2917231005026,3.576387710562886,12,tensorflow,high_load,True,44.07714798786117,Connection
5155,47563.619730927654,237.6366904592904,2.9492550101592663,105,tensorflow,high_load,True,59.67543580978546,Connection
5156,14877.447858399839,172.30739219372242,3.389882426686986,115,tensorflow,high_load,True,55.01699491660091,Connection
5157,13311.161322235876,125.7167482197233,3.7656130971550525,38,tensorflow,high_load,True,38.55032380858875,Connection
5158,94974.53480397686,250.97442490339208,3.0257900518251737,62,tensorflow,high_load,True,56.16598368843538,Connection
5159,18741.360144053364,307.5736427782161,3.5337701765812346,27,tensorflow,high_load,True,39.05214118692227,Connection
5160,89193.52592396855,126.62446978840896,3.4240269819656644,129,tensorflow,high_load,True,28.25539380229647,Connection
5161,75115.33681730987,88.62812834276518,3.587393136885737,56,tensorflow,high_load,True,37.15809743092439,Connection
5162,32260.585085510385,143.68666854426334,3.3443336838920636,8,tensorflow,high_load,True,39.754584951693644,Connection
5163,53059.94184407625,232.49832464471848,4.059262638821817,35,tensorflow,high_load,True,37.969157124837544,Connection
5164,44840.062541474115,126.5570602749512,3.456911581497385,144,tensorflow,high_load,True,44.13417893138327,Connection
5165,70456.43960865894,177.51811131410935,3.2380229969442387,70,tensorflow,high_load,True,34.90992068524639,SYN
5166,56659.427023819364,122.12583363049897,2.9120853374885476,39,tensorflow,high_load,True,49.22136336471252,Connection
5167,29577.855598936876,75.3034493860441,3.7136109378082858,51,tensorflow,high_load,True,68.18505215454634,Connection
5168,56924.35037987573,122.18637096554906,3.109404067341671,65,tensorflow,high_load,True,31.485982266275265,Connection
5169,64698.26186837487,236.07751477869732,3.9742839295862513,30,tensorflow,high_load,True,40.699401296831034,SYN
5170,27014.65968981037,201.72663656394448,3.4932718805253606,110,tensorflow,high_load,True,41.5206080101504,Connection
5171,64002.5048215213,141.22621411083674,2.9338719427406477,45,tensorflow,high_load,True,59.4091490217063,SYN
5172,50287.5326977022,142.36577982791462,3.4389303832230858,48,tensorflow,high_load,True,58.392539442854854,Connection
5173,7092.751177356338,102.83736154817778,3.0675987218554064,20,tensorflow,high_load,True,55.080309465424236,Connection
5174,85660.9805287391,96.62260200242615,3.3026801602374887,33,tensorflow,high_load,True,58.019598786150674,Connection
5175,63557.6537374575,67.73953332919865,3.388866519500998,29,tensorflow,high_load,False,0.0,
5176,15031.606912299721,197.61483714406478,3.4014041936141997,144,tensorflow,high_load,True,31.22287475135437,SYN
5177,23915.539893055848,117.96220071691381,3.773286200916036,69,tensorflow,high_load,False,0.0,
5178,14398.559345675454,108.96329345248587,3.596806994691257,142,tensorflow,high_load,True,36.065889318189846,SYN
5179,11605.461880240819,252.8856787784147,3.725000418881459,185,tensorflow,high_load,True,51.18311301102273,Connection
5180,38271.042787626706,85.77473649510733,3.667585517883172,42,tensorflow,high_load,True,20.222358463545852,Connection
5181,51481.442942789516,106.59031591046244,3.696645597414231,26,tensorflow,high_load,True,49.021948829612306,SYN
5182,91023.28101535118,66.0095626148782,3.8730517049263633,77,tensorflow,high_load,True,62.78045435864741,Connection
5183,792.6778668208678,117.15059385450486,3.4083676358469086,19,tensorflow,high_load,True,55.36819671465204,SYN
5184,14319.873792536397,325.5541666571437,3.480252881085604,119,tensorflow,high_load,True,43.81750112271647,SYN
5185,32895.42646821487,180.2238075150079,3.3536815942882217,51,tensorflow,high_load,True,48.97300071855551,Connection
5186,22425.910243049042,93.85449151005909,2.973779307412942,119,tensorflow,high_load,True,48.68081307045617,Connection
5187,75153.39112047116,152.06480691023677,3.237491773520772,55,tensorflow,high_load,True,33.113953914328974,SYN
5188,84947.84454847049,88.68486209584316,3.3315385450843262,116,tensorflow,high_load,True,43.84774765981333,SYN
5189,65316.31689691132,111.02346103627227,3.440090275418557,111,tensorflow,high_load,False,0.0,
5190,3977.9197397718403,115.28333522082701,3.221984851258975,56,tensorflow,high_load,True,46.5078621865013,Connection
5191,16140.286188606678,146.10868873271178,4.05664106522878,230,tensorflow,high_load,True,46.26776267199887,Connection
5192,26956.94317693431,163.6493018918964,3.339954421956246,5,tensorflow,high_load,True,39.33069681770479,SYN
5193,25546.00289634944,114.27097806565928,3.696452075718246,4,tensorflow,high_load,True,46.398097500211485,Connection
5194,92423.78324208433,232.83628896039323,3.4233304068887684,19,tensorflow,high_load,True,33.182339507132745,Connection
5195,26110.874085780888,171.22100409161322,3.710723938099963,32,tensorflow,high_load,True,61.95273009776077,SYN
5196,59461.785309104955,137.62152524189497,2.9870274666938883,209,tensorflow,high_load,True,44.360655110582336,Connection
5197,50206.37296707447,211.3334183815619,3.775437378981037,132,tensorflow,high_load,True,55.30205330062778,Connection
5198,30027.675054718628,77.03751195884188,3.2549282760888527,62,tensorflow,high_load,False,0.0,
5199,5815.827505062587,305.83366853259275,2.7822545505376644,38,tensorflow,high_load,True,48.25174965408271,SYN
5200,31201.071569334006,217.7202297487566,3.679387155602139,61,tensorflow,high_load,True,55.56956343245413,Connection
5201,96973.60822874293,142.79919041722428,3.8084847413314824,63,tensorflow,high_load,True,53.45422759739091,Connection
5202,9201.658454067141,144.58547933777265,3.5616758664705856,154,tensorflow,high_load,True,41.649831429003406,Connection
5203,40057.375077677214,126.85299514937861,3.4727902516044584,203,tensorflow,high_load,True,41.63427760130232,Connection
5204,21939.776848527803,96.89555650335237,3.944834325554426,374,tensorflow,high_load,True,41.416092039074066,Connection
5205,73085.68708146116,192.08583800519355,3.9365428805880334,17,tensorflow,high_load,False,0.0,
5206,96992.48446382202,106.52760926443078,3.253729541943172,39,tensorflow,high_load,True,34.67247258966725,Connection
5207,92303.02398747136,193.58557498235413,3.45152806484033,26,tensorflow,high_load,True,44.04907051618412,Connection
5208,97137.92152580105,87.48984078405411,3.2834156850965837,20,tensorflow,high_load,False,0.0,
5209,73484.14908520642,211.48624638475405,3.2739050867280977,75,tensorflow,high_load,False,0.0,
5210,5081.510902435526,158.72693457808074,3.482674250824602,18,tensorflow,high_load,True,30.8959209573353,SYN
5211,22292.649072054894,211.16622287259963,3.6583445227778832,59,tensorflow,high_load,True,41.89181817345061,SYN
5212,50884.42428058181,242.3413022959592,3.7518286757593082,45,tensorflow,high_load,True,55.01532948335224,Connection
5213,64817.141918132394,117.41698313964154,3.2526456296591064,26,tensorflow,high_load,True,44.5719570272582,Connection
5214,85035.47827736031,94.5153836970149,3.4292705788923925,18,tensorflow,high_load,True,35.80986025897128,Connection
5215,1657.7471685588207,88.01143436091263,3.1235182875393015,37,tensorflow,high_load,False,0.0,
5216,58272.91592503103,130.87128599337558,3.599009466179989,37,tensorflow,high_load,True,63.33188430617155,Connection
5217,76201.1097615281,120.94567871298985,3.2417768586054327,21,tensorflow,high_load,True,43.38998825142048,Connection
5218,94444.95690957535,207.17881818000112,4.255710475328495,139,tensorflow,high_load,True,40.98239388178477,Connection
5219,23813.723544409328,48.32076561954579,3.834121254241606,12,tensorflow,high_load,True,48.8619630494057,Connection
5220,8121.588399949209,231.5851244459369,3.8065973849879646,42,tensorflow,high_load,True,58.60383983734194,Connection
5221,13760.917206196144,121.62581004121766,3.540962285477215,28,tensorflow,high_load,True,42.49900677882681,Connection
5222,99612.73480262802,69.10412618954841,3.5988705046970018,56,tensorflow,high_load,True,61.158299420363434,SYN
5223,89661.97877126551,137.16799031072358,3.807393692632163,125,tensorflow,high_load,True,31.211117880171443,Connection
5224,61560.29380507063,102.35170018311763,3.240739236779164,99,tensorflow,high_load,True,53.28559882287142,SYN
5225,68047.02621773713,267.50510305736464,2.8911955609803193,144,tensorflow,high_load,True,52.11227268441843,SYN
5226,54129.67289221713,118.24252463738729,3.7459357805964233,25,tensorflow,high_load,True,46.9043110736755,Connection
5227,61398.74071316246,129.26999566580574,3.7760776282910316,42,tensorflow,high_load,True,35.05602527957492,SYN
5228,56743.447142426405,210.99629326917753,3.3981522640344792,346,tensorflow,high_load,False,0.0,
5229,76417.10266545936,237.10338417803024,3.2004215663148186,5,tensorflow,high_load,True,59.418606383022485,SYN
5230,13075.92003359197,105.34708441203043,3.705404806281905,21,tensorflow,high_load,True,33.43590950707171,Connection
5231,45177.03573281454,270.3468683507342,3.696673829855277,50,tensorflow,high_load,False,0.0,
5232,66154.27259165517,154.7506157420492,3.7004813655214304,20,tensorflow,high_load,True,33.17896370315653,Connection
5233,43961.70699197489,136.65486601152023,3.792687817849516,123,tensorflow,high_load,True,49.98446748346938,Connection
5234,38606.76833603749,95.21076769196972,3.537271154673674,41,tensorflow,high_load,True,66.1617946704565,Connection
5235,29331.063652223045,107.54862539980448,3.5124230867427437,49,tensorflow,high_load,False,0.0,
5236,72427.14606600036,160.37366667202048,3.2122865967764116,27,tensorflow,high_load,False,0.0,
5237,77212.63550540357,147.25948937805884,3.493597114798123,21,tensorflow,high_load,True,60.04404190527484,Connection
5238,67926.13226543476,212.3180682954529,3.4912462447804726,87,tensorflow,high_load,True,48.961262682491714,SYN
5239,10452.013369372826,319.3533873571423,3.533988328187761,47,tensorflow,high_load,True,45.09178651263095,Connection
5240,26574.83575030042,108.04948359576244,3.2418109543049476,22,tensorflow,high_load,True,49.45352833847223,Connection
5241,35334.78592053255,152.07931575642232,3.918550218047845,103,tensorflow,high_load,True,41.610190288371726,Connection
5242,50419.869846255824,191.95729713107957,3.116995580450972,27,tensorflow,high_load,True,39.86406980947534,SYN
5243,73655.46420021912,161.32711073964296,3.540814770257432,100,tensorflow,high_load,True,32.28634187738016,Connection
5244,88721.09930416968,195.09374488678017,3.6971398359732426,115,tensorflow,high_load,False,0.0,
5245,77019.12971125406,217.357875031065,3.86225022621158,14,tensorflow,high_load,True,66.03935287028283,Connection
5246,24360.02636565593,178.31343831820368,3.318872489380662,408,tensorflow,high_load,True,66.72190066379055,Connection
5247,11107.486464450421,97.83948119570962,3.510743798965755,33,tensorflow,high_load,True,48.574778148348365,Connection
5248,14709.405139686238,92.97640782814463,3.937457743154336,32,tensorflow,high_load,True,41.953639355750134,Connection
5249,84622.09705984745,352.96944934516904,3.3598896015307154,103,tensorflow,high_load,True,38.15192936772228,Connection
5250,43274.182566237294,165.74574213306013,3.7270507735975555,41,tensorflow,high_load,True,45.756432959623396,SYN
5251,76447.58088301058,138.76663364716526,3.4476686249133675,29,tensorflow,high_load,True,35.87377438615131,Connection
5252,81887.75511367118,217.8624945860101,3.568933028100474,70,tensorflow,high_load,True,72.25636569366728,Connection
5253,88857.39847602916,210.1022948791393,3.6323554035423755,30,tensorflow,high_load,True,80.01888356225955,SYN
5254,57278.3567692434,159.87241453744883,3.6658936511437665,48,tensorflow,high_load,False,0.0,
5255,79760.39294333856,140.2366018490203,3.3173981593542776,69,tensorflow,high_load,True,41.70620029018794,SYN
5256,58058.575628466926,206.1749234504219,3.4732360585041078,11,tensorflow,high_load,True,35.20110436685735,Connection
5257,91769.35498488884,112.97151533539252,2.858765388080062,41,tensorflow,high_load,True,66.57317333670863,Connection
5258,41869.06755015798,155.89422090659215,3.513867168295853,138,tensorflow,high_load,True,44.60870061749242,SYN
5259,58731.381452654765,73.95534196153048,3.8513508987886524,26,tensorflow,high_load,True,37.610763188526576,SYN
5260,13518.618205352817,283.6753626855077,3.014288944153418,57,tensorflow,high_load,True,31.303600481104922,SYN
5261,83354.28341509607,95.68818444073372,3.5032666391699374,49,tensorflow,high_load,True,32.02140988224289,Connection
5262,52935.722749395296,121.88446140279603,3.413388375570717,88,tensorflow,high_load,True,46.42223595408615,Connection
5263,43789.6687380385,221.00814526288937,3.364324168787329,312,tensorflow,high_load,True,32.70340431285665,SYN
5264,59490.46869001859,99.89270508792939,3.452094654769911,47,tensorflow,high_load,True,45.1590250104115,Connection
5265,3792.742485873446,187.64066355970675,3.5438167544893675,39,tensorflow,high_load,True,32.60259148499309,Connection
5266,62037.76861817673,87.17197877267647,3.4111489515003086,59,tensorflow,high_load,True,40.84529810441133,Connection
5267,74302.72438218404,216.29482989855222,3.016530313298747,29,tensorflow,high_load,True,31.244698089289532,Connection
5268,47800.24793583103,164.3811619269323,2.9030764722063807,16,tensorflow,high_load,True,32.240292544036976,Connection
5269,44411.53944523269,72.18107198147618,3.3907996296356315,11,tensorflow,high_load,True,36.01075849410808,Connection
5270,47931.393813385635,124.91183142191204,3.08028994295312,45,tensorflow,high_load,False,0.0,
5271,9001.902185216937,128.57777532876167,3.555340075619629,57,tensorflow,high_load,True,41.25161721224774,Connection
5272,25196.214363122926,103.82141911096664,3.7347250114926354,20,tensorflow,high_load,True,31.111934983198587,Connection
5273,51450.12776254599,93.50423271421751,3.234661107751626,66,tensorflow,high_load,False,0.0,
5274,32245.215412510464,154.52596130570146,3.5081147919104123,385,tensorflow,high_load,True,98.29155313540497,SYN
5275,85246.49388815355,97.9795753163608,4.0408878366417555,19,tensorflow,high_load,True,46.910115007748146,SYN
5276,38484.61181744145,134.0700391341168,3.7113639066713393,18,tensorflow,high_load,True,46.065678665634685,Connection
5277,43990.74579833719,202.5814559648948,3.5681832238038793,135,tensorflow,high_load,True,48.071090379436406,SYN
5278,99414.85895291096,116.25882623090757,3.294271250744047,34,tensorflow,high_load,True,34.73962453241652,Connection
5279,99646.00144192844,234.6108209895046,3.5996226316409743,33,tensorflow,high_load,True,34.21009100752341,Connection
5280,27036.04324181226,240.35714330762755,3.4603780683371888,89,tensorflow,high_load,False,0.0,
5281,46160.101989372095,156.87985520989199,3.0657314036535617,71,tensorflow,high_load,False,0.0,
5282,27831.66604117949,106.46397586131377,3.811581850855112,29,tensorflow,high_load,True,41.424233057825134,SYN
5283,14839.475775761879,103.61181566544079,3.2562246341902563,7,tensorflow,high_load,True,46.055630928344264,Connection
5284,78774.74515887647,182.8486238335182,3.518586781544355,764,tensorflow,high_load,True,57.18843462621957,SYN
5285,32455.501424025246,120.11147810281335,3.5386145603779524,177,tensorflow,high_load,True,53.19300035381925,SYN
5286,21338.691272290445,95.58341629236686,3.173521508404701,32,tensorflow,high_load,True,38.38784237262072,SYN
5287,50403.94081581917,65.71155119536508,3.2159044161591157,69,tensorflow,high_load,False,0.0,
5288,22308.811408158224,183.58782247347727,3.528996175006232,110,tensorflow,high_load,True,35.71653312907864,Connection
5289,61505.38640541099,286.1174993717876,3.646042913535117,112,tensorflow,high_load,True,38.44907063481803,Connection
5290,8811.901332949323,142.13123099553826,3.807072678670476,59,tensorflow,high_load,True,52.31741199771842,SYN
5291,41214.37257307216,198.2846837575414,3.287366029330532,201,tensorflow,high_load,True,33.5580891865565,Connection
5292,2846.3221683565853,174.09800074575406,3.5124952760482135,19,tensorflow,high_load,True,50.492466316741016,SYN
5293,92064.9928827672,111.25228917832112,3.183360841572591,38,tensorflow,high_load,True,26.537924237712513,SYN
5294,15076.897355727104,271.2676516397015,3.4547472675300277,48,tensorflow,high_load,True,46.52122498846565,SYN
5295,88126.03262682325,163.1015884691516,3.093830761498209,42,tensorflow,high_load,True,33.14044332041975,SYN
5296,48662.190690022275,99.36355599022464,3.5272259141487403,45,tensorflow,high_load,True,44.63765939416301,Connection
5297,76138.48852843905,293.9228915130243,3.447496793267974,31,tensorflow,high_load,True,31.62831207343659,SYN
5298,30020.0557647633,138.20890715625256,3.662478231851948,33,tensorflow,high_load,True,72.97066038213724,Connection
5299,59055.56004103395,52.97984022424387,3.314024218677752,24,tensorflow,high_load,True,50.81048413098909,Connection
5300,65339.84054293004,310.3078428897617,3.4062747987466464,30,tensorflow,high_load,True,34.58606497438888,Connection
5301,74778.3675215376,107.95867271686927,3.861963791754036,28,tensorflow,high_load,True,34.89608799526243,SYN
5302,94236.48465755225,105.26892125741425,3.8609531729754787,48,tensorflow,high_load,True,58.28490417751919,SYN
5303,91643.55221763077,149.21124392271943,3.1587687206305137,39,tensorflow,high_load,True,35.5958120410083,SYN
5304,22056.566055862582,119.76146802937012,3.9540300250194154,48,tensorflow,high_load,True,34.45502043250561,Connection
5305,27037.052545048668,137.89123332771254,3.761484322862226,17,tensorflow,high_load,True,43.46604806529905,SYN
5306,58447.12032866277,227.37252327503765,2.7807245878957083,31,tensorflow,high_load,True,51.45809384010008,Connection
5307,44534.10906776725,241.3317123160238,3.3175463893833284,37,tensorflow,high_load,True,40.8532201931259,Connection
5308,52627.62016953331,182.45596206392798,3.6151012739490436,23,tensorflow,high_load,True,44.06259806012149,Connection
5309,55542.37534221071,124.68662180047863,3.6056238661120807,43,tensorflow,high_load,True,36.787923426034354,Connection
5310,50762.53954255163,78.88449029405677,3.327835838101694,74,tensorflow,high_load,True,36.138452686730226,SYN
5311,71012.82398630769,219.76139661860097,3.2795102139366787,29,tensorflow,high_load,True,79.46904410163823,Connection
5312,99619.59123748289,87.57129930924513,3.799839225410218,168,tensorflow,high_load,False,0.0,
5313,6066.81403781838,158.4618859317614,3.269082846925751,27,tensorflow,high_load,True,41.962307282097065,Connection
5314,88061.49636866302,156.82551819041106,3.230198897722219,112,tensorflow,high_load,True,32.36098097690218,Connection
5315,3768.388694988811,75.14922522732643,3.4595580164113287,126,tensorflow,high_load,False,0.0,
5316,39823.166321720186,159.3441578635076,3.3201833107380208,98,tensorflow,high_load,True,37.43935354996977,Connection
5317,40559.273020833345,135.94332619519054,2.97999099107429,47,tensorflow,high_load,True,48.51992937978193,Connection
5318,42672.3924601364,164.5747728538714,3.561259240584226,39,tensorflow,high_load,True,46.1775904393222,Connection
5319,76223.9278961011,235.07760939759294,3.8165906464806594,147,tensorflow,high_load,True,47.036833787663824,SYN
5320,8826.87704445486,149.4788066402932,3.2806326292846513,85,tensorflow,high_load,True,47.898161688761654,Connection
5321,72270.47126069578,100.89524317299501,3.3222115271578305,11,tensorflow,high_load,True,34.620132336357614,SYN
5322,93503.16576328565,302.2339578428622,3.9452965524544052,76,tensorflow,high_load,True,53.57173419397758,Connection
5323,57195.64727479654,194.59886932768197,4.085181883155803,29,tensorflow,high_load,True,45.80237019326102,Connection
5324,94718.06498263314,125.49388737531451,3.707904115905414,20,tensorflow,high_load,True,30.351206387396292,Connection
5325,35810.4459223867,80.68495007650898,3.5288360535289485,10,tensorflow,high_load,True,27.38763462952046,SYN
5326,5456.054173112768,269.98142825571745,3.383854710918295,42,tensorflow,high_load,True,63.83423175714457,SYN
5327,46047.783443694876,358.74946119437624,3.9785361255800042,8,tensorflow,high_load,True,39.12207008198556,Connection
5328,92255.63904605687,64.23793206348766,3.4831051505160566,109,tensorflow,high_load,True,60.25533635510585,Connection
